epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,7.4041,1.15866,1.60588,1.13217,0.97941,0.5,0.4975,0.39327,1.05103,1.59862,1.16216,0.000998225,0.000998225,0.000998225
17,7.78196,1.13175,1.63822,1.10739,0.96189,0.5,0.4975,0.26272,1.28558,1.82545,1.27865,0.00105792,0.00105792,0.00105792
18,8.16693,1.08191,1.35987,1.05691,0.7717,0.25,0.57089,0.26151,1.39363,2.26462,1.34809,0.00111717,0.00111717,0.00111717
19,8.55353,1.05992,1.39496,1.11876,1,0.31682,0.71647,0.32453,1.16115,2.06446,1.28898,0.00117599,0.00117599,0.00117599
20,8.94284,1.14909,1.35476,1.0861,0.87253,0.24507,0.62633,0.3356,1.14626,1.92072,1.36369,0.00123436,0.00123436,0.00123436
21,9.33604,1.08426,1.25638,1.05609,1,0.23578,0.57763,0.2959,1.34015,1.94564,1.08235,0.00129229,0.00129229,0.00129229
22,9.7302,1.13853,1.29255,1.06817,0.76489,0.41667,0.62811,0.35705,1.06287,2.73187,1.08491,0.00134978,0.00134978,0.00134978
23,10.1006,1.13774,1.44305,1.05933,1,0.33218,0.67478,0.3411,1.01251,4.00252,1.07673,0.00140684,0.00140684,0.00140684
24,10.5086,1.09821,1.34417,1.08896,0.8855,0.33333,0.62485,0.41562,1.07067,2.5389,1.12107,0.00146345,0.00146345,0.00146345
25,10.8824,1.21763,1.39296,1.10601,0.89457,0.5,0.62305,0.37693,1.07483,1.84664,1.12644,0.00151962,0.00151962,0.00151962
26,11.3119,1.23184,1.40687,1.17123,0.9209,0.5,0.67699,0.39624,0.85918,2.33231,0.94729,0.00152947,0.00152947,0.00152947
27,11.682,1.07301,1.30375,1.08479,0.84914,0.41667,0.79683,0.45507,0.76218,2.51516,0.93859,0.00152397,0.00152397,0.00152397
28,12.0813,0.97228,1.21636,1.03085,0.86302,0.5,0.83689,0.5453,0.62975,1.78504,0.88258,0.00151847,0.00151847,0.00151847
29,12.4545,1.0161,1.22606,1.02829,0.98806,0.5,0.8975,0.49938,0.75201,1.90811,0.91364,0.00151297,0.00151297,0.00151297
30,12.8244,1.09854,1.26849,1.08765,0.87137,0.5,0.63086,0.44728,0.84068,2.11385,1.04352,0.00150747,0.00150747,0.00150747
31,13.2157,1.0536,1.18716,1.05435,0.73786,0.6,0.78744,0.4685,0.81309,1.82368,1.01766,0.00150197,0.00150197,0.00150197
32,13.6017,1.16677,1.35031,1.13634,0.76647,0.6,0.85333,0.51868,0.85292,1.316,0.99297,0.00149647,0.00149647,0.00149647
33,13.993,1.02794,1.10969,1.03465,0.53211,0.6,0.72364,0.44535,0.89485,1.3185,0.98381,0.00149096,0.00149096,0.00149096
34,14.3705,1.00652,1.03367,0.99534,0.98986,0.5,0.5967,0.41063,0.90817,1.50403,0.98949,0.00148546,0.00148546,0.00148546
35,14.7979,0.99272,1.08842,1.06847,0.68754,0.6,0.68358,0.47221,0.84428,1.56982,0.8996,0.00147996,0.00147996,0.00147996
36,15.1977,0.89998,1.05132,1.00888,0.87094,0.86657,0.97833,0.62119,0.67985,1.254,0.82398,0.00147446,0.00147446,0.00147446
37,15.5916,1.04039,1.07514,1.06261,0.82141,0.81041,0.97833,0.60558,0.67134,1.03603,0.82315,0.00146896,0.00146896,0.00146896
38,16.0157,0.95898,1.05668,0.96391,0.49791,0.67907,0.60102,0.45837,0.76319,1.05383,0.85944,0.00146346,0.00146346,0.00146346
39,16.4441,1.00377,1.12975,1.00648,0.99012,0.41667,0.50081,0.45015,0.8187,1.05694,0.85104,0.00145796,0.00145796,0.00145796
40,16.8886,1.12208,1.22822,1.07319,0.64343,0.61667,0.61774,0.42166,0.90512,1.21867,0.92062,0.00145246,0.00145246,0.00145246
41,17.2619,1.04723,1.1023,0.99458,0.79874,0.9,0.89346,0.50931,0.77581,0.97348,0.85038,0.00144696,0.00144696,0.00144696
42,17.6256,1.06498,1.04886,1.02243,0.89271,0.7,0.845,0.5399,0.62865,0.74626,0.81768,0.00144145,0.00144145,0.00144145
43,18.04,0.94881,0.98705,0.9971,0.86025,0.7,0.78412,0.52671,0.58938,0.6626,0.81032,0.00143595,0.00143595,0.00143595
44,18.4396,1.02589,1.02322,1.04761,0.80065,0.88169,0.87522,0.56514,0.62585,0.66409,0.82134,0.00143045,0.00143045,0.00143045
45,18.8156,0.99528,1.07404,1.04297,0.8493,0.9,0.8952,0.58721,0.68989,0.79912,0.84985,0.00142495,0.00142495,0.00142495
46,19.202,1.0343,0.96695,0.99009,0.60543,0.79095,0.75064,0.47687,0.84819,1.05666,0.88907,0.00141945,0.00141945,0.00141945
47,19.6054,1.02932,1.04878,1.06511,0.78805,0.8,0.79202,0.49549,0.80651,0.92628,0.86143,0.00141395,0.00141395,0.00141395
48,19.9954,0.92048,0.93386,0.97916,0.782,0.79627,0.71975,0.54078,0.68477,0.75907,0.86839,0.00140845,0.00140845,0.00140845
49,20.3799,0.84827,0.96462,0.96727,0.96858,0.9,0.89522,0.69354,0.61822,0.64091,0.84027,0.00140295,0.00140295,0.00140295
50,20.784,0.9062,0.98747,0.9943,0.96707,0.9,0.89523,0.56648,0.70645,0.70549,0.87154,0.00139745,0.00139745,0.00139745
51,21.1628,0.96305,0.93394,1.01168,0.97329,0.9969,0.995,0.51887,0.77269,0.83042,0.84246,0.00139195,0.00139195,0.00139195
52,21.5508,1.0137,0.98625,1.05985,0.97665,0.99926,0.995,0.58863,0.63825,0.66691,0.81396,0.00138644,0.00138644,0.00138644
53,21.9265,0.94817,1.09904,1.02867,0.97655,1,0.995,0.64641,0.58956,0.63184,0.81615,0.00138094,0.00138094,0.00138094
54,22.3021,0.95624,0.89114,1.00186,0.96384,0.99631,0.995,0.64318,0.68756,0.7181,0.85348,0.00137544,0.00137544,0.00137544
55,22.7142,0.86712,0.83508,0.98786,0.95908,0.9952,0.995,0.57817,0.86897,0.76023,0.90589,0.00136994,0.00136994,0.00136994
56,23.1095,0.93261,0.85374,0.99357,0.93583,0.98809,0.995,0.65335,0.80417,0.70357,0.89915,0.00136444,0.00136444,0.00136444
57,23.5196,1.02237,0.88669,1.0221,0.70914,0.9867,0.90133,0.49832,1.01577,0.95615,0.95702,0.00135894,0.00135894,0.00135894
58,23.9505,0.86309,0.82583,0.95727,0.86019,0.81385,0.84026,0.50099,0.92942,0.90368,0.91939,0.00135344,0.00135344,0.00135344
59,24.3561,1.03019,0.94135,1.04773,0.96841,0.982,0.995,0.59582,0.712,0.78537,0.87037,0.00134794,0.00134794,0.00134794
60,24.7826,0.94896,0.85209,0.96435,0.9819,0.97947,0.995,0.50433,0.75841,0.75675,0.86465,0.00134244,0.00134244,0.00134244
61,25.1655,0.97139,0.89128,0.98866,0.99924,0.99488,0.995,0.49519,0.77096,0.69874,0.8739,0.00133693,0.00133693,0.00133693
62,25.5729,0.84008,0.79967,0.94298,0.98567,0.85975,0.89531,0.58175,0.72823,0.68317,0.85147,0.00133143,0.00133143,0.00133143
63,25.9546,0.90444,0.83601,0.96864,0.8975,0.9,0.88389,0.61602,0.71884,0.7938,0.85224,0.00132593,0.00132593,0.00132593
64,26.3707,0.87817,0.87399,0.98643,0.89755,0.9,0.89534,0.63909,0.64186,0.72076,0.83035,0.00132043,0.00132043,0.00132043
65,26.7468,0.9104,0.86879,0.97049,0.88311,0.9,0.89536,0.60992,0.7348,0.71605,0.85764,0.00131493,0.00131493,0.00131493
66,27.1221,0.92859,0.85327,0.96231,0.94949,0.9,0.89534,0.60057,0.74898,0.67253,0.88222,0.00130943,0.00130943,0.00130943
67,27.5223,0.91698,0.86445,0.99175,0.93963,0.9,0.89534,0.58497,0.78117,0.64411,0.92668,0.00130393,0.00130393,0.00130393
68,27.9496,0.93718,0.81507,1.04108,0.95191,0.9,0.89533,0.55362,0.78161,0.71072,0.92272,0.00129843,0.00129843,0.00129843
69,28.3264,0.96307,0.82268,1.01853,0.93975,0.9,0.89532,0.61531,0.58826,0.81116,0.8087,0.00129293,0.00129293,0.00129293
70,28.7605,1.00965,0.90935,1.00501,0.82002,0.83552,0.89532,0.64639,0.55511,1.30365,0.79041,0.00128742,0.00128742,0.00128742
71,29.1682,0.95108,0.86034,1.00491,0.89031,0.68397,0.87533,0.59055,0.6078,1.54428,0.80407,0.00128192,0.00128192,0.00128192
72,29.566,0.94439,0.84986,0.98007,0.90311,0.8389,0.89534,0.58755,0.65546,1.40724,0.83961,0.00127642,0.00127642,0.00127642
73,29.9669,0.88725,0.82714,0.99702,0.87817,0.88404,0.89535,0.65334,0.58117,1.03117,0.80325,0.00127092,0.00127092,0.00127092
74,30.3363,0.88187,0.81592,0.97138,0.9189,0.88278,0.89535,0.65456,0.57016,0.85724,0.80888,0.00126542,0.00126542,0.00126542
75,30.7272,0.88061,0.78888,0.96526,0.96075,0.9,0.89537,0.64583,0.61389,0.81733,0.81347,0.00125992,0.00125992,0.00125992
76,31.1431,0.94486,0.82309,0.99898,0.92107,0.89377,0.89545,0.69487,0.64013,0.84252,0.8472,0.00125442,0.00125442,0.00125442
77,31.5367,0.9215,0.81658,1.01528,0.89912,0.89998,0.89556,0.68643,0.64959,0.81573,0.85476,0.00124892,0.00124892,0.00124892
78,31.933,0.85798,0.75388,0.98734,0.89681,0.89766,0.89578,0.6613,0.62412,0.74711,0.84149,0.00124342,0.00124342,0.00124342
79,32.3137,0.8781,0.79682,0.98122,0.89511,0.9,0.8961,0.572,0.64501,0.6831,0.83218,0.00123791,0.00123791,0.00123791
80,32.6929,0.89054,0.79869,1.02522,0.88594,0.9,0.8963,0.57221,0.61597,0.61049,0.80963,0.00123241,0.00123241,0.00123241
81,33.0775,0.89727,0.78069,1.00827,0.88706,0.9,0.88502,0.58858,0.60424,0.57562,0.80935,0.00122691,0.00122691,0.00122691
82,33.5382,0.80925,0.72986,0.98017,0.89402,0.9,0.8733,0.58225,0.6341,0.56657,0.826,0.00122141,0.00122141,0.00122141
83,33.9433,0.82478,0.7949,0.98432,0.89617,0.9,0.87387,0.61148,0.68872,0.526,0.86054,0.00121591,0.00121591,0.00121591
84,34.3508,0.99823,0.781,1.01577,0.89963,0.9,0.87393,0.613,0.66575,0.53098,0.86869,0.00121041,0.00121041,0.00121041
85,34.7317,0.88017,0.73117,0.95367,0.90427,0.9,0.89733,0.62827,0.60276,0.50475,0.83425,0.00120491,0.00120491,0.00120491
86,35.142,0.83835,0.78595,0.98988,0.91194,0.9,0.89708,0.61245,0.54858,0.46103,0.80336,0.00119941,0.00119941,0.00119941
87,35.552,0.91166,0.81397,1.00558,0.96905,0.9,0.8971,0.62264,0.50353,0.39692,0.78992,0.00119391,0.00119391,0.00119391
88,35.9455,0.80681,0.66196,0.93717,0.94433,0.98817,0.995,0.64678,0.50895,0.36289,0.7887,0.0011884,0.0011884,0.0011884
89,36.3379,0.87705,0.7394,0.93701,0.96806,0.8,0.89286,0.55379,0.56925,0.40681,0.79199,0.0011829,0.0011829,0.0011829
90,36.7528,0.77844,0.72949,0.95376,0.96895,0.8,0.87894,0.60274,0.6086,0.42459,0.80709,0.0011774,0.0011774,0.0011774
91,37.1702,0.80777,0.69461,0.93908,0.84522,0.89343,0.87955,0.59839,0.59255,0.40396,0.80242,0.0011719,0.0011719,0.0011719
92,37.5712,0.79812,0.70472,0.96878,0.94946,0.99079,0.995,0.62215,0.58231,0.40078,0.79896,0.0011664,0.0011664,0.0011664
93,37.9867,0.98168,0.75622,1.03349,0.94129,0.99053,0.995,0.63353,0.58837,0.38504,0.79738,0.0011609,0.0011609,0.0011609
94,38.4021,0.8442,0.70419,0.9695,0.96285,0.9,0.96643,0.6136,0.58338,0.34834,0.78802,0.0011554,0.0011554,0.0011554
95,38.7883,0.87409,0.66846,0.98201,0.95259,0.9,0.945,0.61724,0.62627,0.41842,0.81151,0.0011499,0.0011499,0.0011499
96,39.1953,0.86671,0.67931,0.94198,0.89659,0.9,0.945,0.64547,0.66733,0.42664,0.83675,0.0011444,0.0011444,0.0011444
97,39.5924,0.81488,0.69161,0.99153,0.89407,0.9,0.93346,0.6307,0.67951,0.46192,0.84521,0.00113889,0.00113889,0.00113889
98,40.0196,0.76576,0.67292,0.95531,0.95018,0.9,0.94045,0.57138,0.66374,0.48979,0.83279,0.00113339,0.00113339,0.00113339
99,40.4293,0.74504,0.62035,0.91419,0.95412,0.9,0.945,0.6042,0.62047,0.42371,0.81102,0.00112789,0.00112789,0.00112789
100,40.8311,0.78925,0.66812,0.91945,0.95442,0.9,0.96643,0.63275,0.56704,0.36249,0.79183,0.00112239,0.00112239,0.00112239
101,41.2277,0.79864,0.66692,0.93333,0.95381,0.9,0.97833,0.64016,0.54074,0.33914,0.78079,0.00111689,0.00111689,0.00111689
102,41.6195,0.82146,0.65296,0.97054,0.9552,0.9,0.97833,0.67731,0.54961,0.35301,0.78998,0.00111139,0.00111139,0.00111139
103,42.0237,0.7866,0.63336,0.94316,0.95595,0.9,0.97833,0.69918,0.5639,0.35278,0.80844,0.00110589,0.00110589,0.00110589
104,42.4463,0.75325,0.65167,0.94474,0.95059,0.98785,0.995,0.70298,0.58249,0.36316,0.8178,0.00110039,0.00110039,0.00110039
105,42.8621,0.83002,0.76636,0.93054,0.9499,0.98785,0.995,0.68512,0.57744,0.38396,0.81426,0.00109489,0.00109489,0.00109489
106,43.273,0.90316,0.62011,1.00837,0.94905,0.98849,0.995,0.68315,0.51309,0.36725,0.79024,0.00108938,0.00108938,0.00108938
107,43.6535,0.82061,0.68026,0.996,0.94712,0.98995,0.995,0.68984,0.49058,0.34117,0.77937,0.00108388,0.00108388,0.00108388
108,44.0438,0.88133,0.63435,1.00344,0.94802,0.99442,0.995,0.69348,0.47395,0.33536,0.78193,0.00107838,0.00107838,0.00107838
109,44.4339,0.81503,0.65068,0.97314,0.95049,0.9959,0.995,0.67088,0.48495,0.3734,0.78813,0.00107288,0.00107288,0.00107288
110,44.858,0.75834,0.64581,0.95981,0.95142,1,0.995,0.65599,0.51825,0.38036,0.7836,0.00106738,0.00106738,0.00106738
111,45.2444,0.72575,0.62155,0.93379,0.9501,0.99637,0.995,0.6848,0.49198,0.37091,0.78143,0.00106188,0.00106188,0.00106188
112,45.637,0.77272,0.65986,0.92378,0.95008,0.99646,0.995,0.72051,0.46916,0.37394,0.779,0.00105638,0.00105638,0.00105638
113,46.0429,0.85724,0.69102,1.04626,0.95299,0.99675,0.995,0.71246,0.41216,0.38834,0.76216,0.00105088,0.00105088,0.00105088
114,46.436,0.77297,0.67143,0.99749,0.95432,1,0.995,0.65815,0.4064,0.35478,0.7575,0.00104538,0.00104538,0.00104538
115,46.822,0.72425,0.61049,0.95005,0.95586,1,0.995,0.64848,0.43494,0.37201,0.75598,0.00103987,0.00103987,0.00103987
116,47.2156,0.70063,0.6104,0.92514,0.95247,1,0.995,0.70374,0.44751,0.34382,0.76981,0.00103437,0.00103437,0.00103437
117,47.6,0.77185,0.63824,0.95109,0.94554,1,0.995,0.66366,0.47627,0.35448,0.76923,0.00102887,0.00102887,0.00102887
118,47.9708,0.84575,0.66991,1.01761,0.83392,0.79835,0.75168,0.59489,0.47625,0.34581,0.76917,0.00102337,0.00102337,0.00102337
119,48.3563,0.83143,0.67683,0.98301,0.83789,0.79467,0.75039,0.62674,0.45014,0.31501,0.76336,0.00101787,0.00101787,0.00101787
120,48.748,0.80442,0.62086,0.96464,0.95542,1,0.995,0.60856,0.45777,0.31596,0.76639,0.00101237,0.00101237,0.00101237
121,49.1479,0.78392,0.60597,0.95046,0.95433,1,0.995,0.61105,0.46647,0.3388,0.76648,0.00100687,0.00100687,0.00100687
122,49.5184,0.82942,0.646,0.96567,0.94971,1,0.995,0.6527,0.45343,0.32264,0.75972,0.00100137,0.00100137,0.00100137
123,49.9094,0.81126,0.61143,0.93876,0.94873,1,0.995,0.6614,0.51127,0.32991,0.76398,0.000995866,0.000995866,0.000995866
124,50.2961,0.76599,0.61402,0.97506,0.94706,0.99447,0.995,0.6259,0.52582,0.34481,0.76226,0.000990365,0.000990365,0.000990365
125,50.6809,0.75271,0.63554,0.9452,0.94797,0.99407,0.995,0.68083,0.49196,0.33565,0.75712,0.000984864,0.000984864,0.000984864
126,51.0781,0.76701,0.61079,0.95253,0.95814,0.99968,0.995,0.69086,0.44037,0.31801,0.75188,0.000979362,0.000979362,0.000979362
127,51.4763,0.8393,0.6944,1.00387,0.96439,1,0.995,0.71193,0.40397,0.2977,0.74957,0.000973861,0.000973861,0.000973861
128,51.8661,0.72317,0.58258,0.92906,0.96788,1,0.995,0.70866,0.40771,0.28326,0.74659,0.00096836,0.00096836,0.00096836
129,52.247,0.79624,0.61499,0.97843,0.96889,1,0.995,0.66576,0.42997,0.29395,0.74497,0.000962859,0.000962859,0.000962859
130,52.6156,0.72478,0.62311,0.94715,0.9676,1,0.995,0.66266,0.4553,0.31153,0.75216,0.000957358,0.000957358,0.000957358
131,53.0123,0.73102,0.57802,0.93331,0.96127,1,0.995,0.66481,0.45653,0.32026,0.75569,0.000951857,0.000951857,0.000951857
132,53.3828,0.68887,0.57236,0.92813,0.95939,1,0.995,0.64697,0.45367,0.31533,0.75233,0.000946356,0.000946356,0.000946356
133,53.7823,0.79733,0.60325,0.9578,0.96138,1,0.995,0.67879,0.43582,0.30494,0.75005,0.000940855,0.000940855,0.000940855
134,54.155,0.79496,0.59968,0.9797,0.95891,1,0.995,0.67941,0.42737,0.29401,0.75261,0.000935354,0.000935354,0.000935354
135,54.5237,0.72657,0.56313,0.94155,0.96446,1,0.995,0.67582,0.46921,0.32002,0.76531,0.000929853,0.000929853,0.000929853
136,54.9064,0.78798,0.57741,0.95623,0.96504,1,0.995,0.64577,0.48927,0.34821,0.77158,0.000924352,0.000924352,0.000924352
137,55.2904,0.84925,0.63954,0.96555,0.96462,1,0.995,0.63273,0.50688,0.35242,0.78079,0.00091885,0.00091885,0.00091885
138,55.697,0.78892,0.58054,0.97414,0.96384,1,0.995,0.64453,0.51546,0.3251,0.77844,0.000913349,0.000913349,0.000913349
139,56.0792,0.73355,0.54594,0.96725,0.96299,1,0.995,0.67903,0.49513,0.30754,0.76601,0.000907848,0.000907848,0.000907848
140,56.4901,0.78476,0.60818,0.95232,0.95988,1,0.995,0.70308,0.45176,0.30596,0.75419,0.000902347,0.000902347,0.000902347
141,56.9172,0.70604,0.54411,0.93799,0.95936,1,0.995,0.74193,0.42475,0.27135,0.74866,0.000896846,0.000896846,0.000896846
142,57.3059,0.77534,0.58373,0.92561,0.96033,1,0.995,0.71584,0.42631,0.26502,0.74923,0.000891345,0.000891345,0.000891345
143,57.6842,0.72992,0.57473,0.94754,0.96792,1,0.995,0.72567,0.43441,0.29215,0.75153,0.000885844,0.000885844,0.000885844
144,58.0605,0.70636,0.50844,0.94407,0.97055,1,0.995,0.66038,0.46186,0.30514,0.75643,0.000880343,0.000880343,0.000880343
145,58.4264,0.76321,0.62233,0.98166,0.97149,1,0.995,0.68669,0.46216,0.30938,0.75564,0.000874842,0.000874842,0.000874842
146,58.8143,0.76324,0.57814,0.92727,0.97139,1,0.995,0.6907,0.44795,0.30956,0.75576,0.00086934,0.00086934,0.00086934
147,59.214,0.69352,0.53946,0.91567,0.9714,1,0.995,0.68661,0.43159,0.30182,0.75133,0.000863839,0.000863839,0.000863839
148,59.601,0.77943,0.61212,0.97685,0.96893,1,0.995,0.66126,0.43953,0.28559,0.75057,0.000858338,0.000858338,0.000858338
149,60.0001,0.68069,0.52493,0.87802,0.96715,1,0.995,0.69945,0.43123,0.27873,0.7542,0.000852837,0.000852837,0.000852837
150,60.3772,0.7178,0.56227,0.96986,0.965,1,0.995,0.72202,0.40376,0.27778,0.7467,0.000847336,0.000847336,0.000847336
151,60.7501,0.71362,0.54341,0.93239,0.96227,1,0.995,0.68949,0.4053,0.2882,0.74307,0.000841835,0.000841835,0.000841835
152,61.1249,0.65517,0.52402,0.90751,0.96147,1,0.995,0.70496,0.40127,0.28114,0.74124,0.000836334,0.000836334,0.000836334
153,61.4933,0.72431,0.56241,0.92117,0.95931,1,0.995,0.70219,0.43563,0.27799,0.74368,0.000830833,0.000830833,0.000830833
154,61.8862,0.69585,0.52163,0.9425,0.95696,1,0.995,0.67624,0.44288,0.28562,0.74594,0.000825332,0.000825332,0.000825332
155,62.2708,0.65363,0.52565,0.91446,0.95765,1,0.995,0.68089,0.44886,0.29254,0.74896,0.000819831,0.000819831,0.000819831
156,62.6532,0.71137,0.53859,0.90705,0.95762,1,0.995,0.69088,0.46151,0.30251,0.74779,0.000814329,0.000814329,0.000814329
157,63.0183,0.69459,0.59981,0.8938,0.95606,1,0.995,0.67246,0.46127,0.30531,0.74855,0.000808828,0.000808828,0.000808828
158,63.4071,0.7038,0.59362,0.90767,0.95533,1,0.995,0.64804,0.46424,0.30551,0.74977,0.000803327,0.000803327,0.000803327
159,63.8098,0.62425,0.49838,0.91504,0.95386,1,0.995,0.67555,0.4582,0.29577,0.74911,0.000797826,0.000797826,0.000797826
160,64.183,0.69609,0.53113,0.915,0.95239,1,0.995,0.68151,0.45288,0.29377,0.74953,0.000792325,0.000792325,0.000792325
161,64.5533,0.69616,0.55122,0.97057,0.95174,1,0.995,0.6807,0.44226,0.28925,0.74759,0.000786824,0.000786824,0.000786824
162,64.9352,0.69882,0.55249,0.94066,0.95335,1,0.995,0.69924,0.4191,0.26882,0.7439,0.000781323,0.000781323,0.000781323
163,65.3093,0.62332,0.50876,0.91853,0.95562,1,0.995,0.71241,0.39592,0.24394,0.73788,0.000775822,0.000775822,0.000775822
164,65.7122,0.60872,0.47089,0.89898,0.95947,1,0.995,0.68108,0.40057,0.25466,0.73886,0.000770321,0.000770321,0.000770321
165,66.0874,0.68214,0.50284,0.97857,0.96352,1,0.995,0.6842,0.38677,0.26445,0.73944,0.00076482,0.00076482,0.00076482
166,66.4832,0.64991,0.49408,0.9469,0.96568,1,0.995,0.71347,0.38287,0.2692,0.74005,0.000759318,0.000759318,0.000759318
167,66.8702,0.6162,0.47134,0.87827,0.96428,1,0.995,0.66497,0.42943,0.2718,0.74408,0.000753817,0.000753817,0.000753817
168,67.2591,0.68096,0.52052,0.91717,0.96628,1,0.995,0.65129,0.42836,0.29757,0.74374,0.000748316,0.000748316,0.000748316
169,67.6598,0.6735,0.48313,0.93472,0.96942,1,0.995,0.6765,0.41411,0.2666,0.74431,0.000742815,0.000742815,0.000742815
170,68.039,0.62231,0.47125,0.92026,0.96949,1,0.995,0.70183,0.38045,0.24519,0.74398,0.000737314,0.000737314,0.000737314
171,68.4379,0.65527,0.50281,0.92404,0.96831,1,0.995,0.6789,0.38995,0.26371,0.74171,0.000731813,0.000731813,0.000731813
172,68.8347,0.63629,0.54535,0.90706,0.9646,1,0.995,0.67915,0.40128,0.26864,0.74129,0.000726312,0.000726312,0.000726312
173,69.2263,0.63327,0.47119,0.88628,0.95762,1,0.995,0.677,0.39836,0.26412,0.74107,0.000720811,0.000720811,0.000720811
174,69.6,0.7074,0.52305,0.96327,0.95441,1,0.995,0.70341,0.40009,0.26229,0.74022,0.00071531,0.00071531,0.00071531
175,69.9647,0.68184,0.48863,0.90083,0.95502,1,0.995,0.66217,0.40861,0.26306,0.74304,0.000709809,0.000709809,0.000709809
176,70.3538,0.54038,0.4447,0.8618,0.95775,1,0.995,0.63722,0.44853,0.27709,0.74694,0.000704307,0.000704307,0.000704307
177,70.7789,0.64154,0.48543,0.93302,0.96281,1,0.995,0.6633,0.45769,0.28303,0.75091,0.000698806,0.000698806,0.000698806
178,71.1439,0.63814,0.52089,0.88355,0.96758,1,0.995,0.64318,0.44304,0.27461,0.74899,0.000693305,0.000693305,0.000693305
179,71.5147,0.68182,0.51954,0.91994,0.96475,1,0.995,0.68059,0.39004,0.27801,0.74165,0.000687804,0.000687804,0.000687804
180,71.903,0.6626,0.50701,0.90178,0.96231,1,0.995,0.70032,0.35882,0.25489,0.73556,0.000682303,0.000682303,0.000682303
181,72.2757,0.64023,0.49138,0.90485,0.96205,1,0.995,0.68119,0.37169,0.25096,0.73668,0.000676802,0.000676802,0.000676802
182,72.6593,0.66137,0.49763,0.91972,0.96449,1,0.995,0.69667,0.38303,0.23902,0.73535,0.000671301,0.000671301,0.000671301
183,73.0335,0.69839,0.54744,0.93538,0.96661,1,0.995,0.67599,0.37646,0.23816,0.73338,0.0006658,0.0006658,0.0006658
184,73.404,0.55678,0.44911,0.90775,0.96738,1,0.995,0.68542,0.38894,0.23376,0.73626,0.000660299,0.000660299,0.000660299
185,73.7719,0.68801,0.53572,0.90616,0.9675,1,0.995,0.64614,0.40612,0.24193,0.74368,0.000654798,0.000654798,0.000654798
186,74.1411,0.68965,0.49761,0.91704,0.97037,1,0.995,0.66162,0.40533,0.23642,0.7445,0.000649297,0.000649297,0.000649297
187,74.505,0.66379,0.50473,0.94787,0.97114,1,0.995,0.68262,0.38814,0.23038,0.74098,0.000643795,0.000643795,0.000643795
188,74.8963,0.59432,0.43989,0.89269,0.97249,1,0.995,0.67559,0.39091,0.24774,0.7414,0.000638294,0.000638294,0.000638294
189,75.2748,0.70894,0.52921,0.92364,0.97405,1,0.995,0.70262,0.41238,0.24853,0.74126,0.000632793,0.000632793,0.000632793
